Cerebral hemisphere structure (body structure),Alzheimer's Disease,Background/aims:                    Chronic cerebral hypoperfusion (CCH) is a high-risk factor for vascular dementia and Alzheimer's disease.,2018;49(1):78-86.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Neurodegenerative Disorders,As awareness of the importance of the pre-symptom phase in neurodegenerative diseases grows in the context of early diagnosis and pathogenesis, we analyzed the critical periods of adult hippocampal neurogenesis at an early stage under the action of soluble Ab1-42 beta-amyloid.,2018 Aug;64(4):326-333.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Amyloid-β peptide (Aβ) forms plaques in Alzheimer's disease (AD) and is responsible for early cognitive deficits in AD patients.,2018 Nov 12;7:e37703.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,cortex bone disorders,Here, we present evidence that mitochondrial molecular chaperone GRP75, also known as mortalin/mthsp70/PBP74, directly interacts with frataxin both in vivo in mouse cortex and in vitro in cortical neurons.,2019 May 15;28(10):1594-1607.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral hemisphere structure (body structure),Neurodevelopmental disorder,However, the recent development of cerebral organoids provides a powerful tool for studying both normal human embryonic brain development and, potentially, the origins of neurodevelopmental disorders including ASD.,2020 Jul 13;11(1):58.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Neurotoxicity Syndromes,While acute DA neurotoxicity can cause seizures and hippocampal lesions, less is known regarding how chronic, subacute DA exposure in adulthood impacts the hippocampus.,2018 Nov;79:74-86.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,Particularly striking are the differences between striatum, cortex and hippocampus.,2018 Nov;223(8):3689-3709.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Functional disorder,Of relevance for AD pathophysiology, Pyk2&gt;sup&lt;-/-&gt;/sup&lt; slices are protected from amyloid-β-oligomer (Aβo)-induced suppression of LTP in hippocampal slices.,2019 Jan 23;39(4):758-772.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,cortex bone disorders,Live imaging revealed that juxtavascular microglia within the cortex are highly motile and migrate along vessels as they are colonizing cortical regions.,2020 Aug 19;40(34):6503-6521.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brodmann area,Parkinson Disease,We measured CatD immunoreactivities in the temporal (Brodmann area BA21) and parietal (BA40) cortices of well characterized AD brains as well as two clinical subtypes of Lewy body dementia, namely Parkinson disease dementia (PDD) and dementia with Lewy bodies (DLB), known to show varying degrees of concomitant AD pathology.,2019 Jan;29(1):63-74.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Spinal Cord Diseases,Here, we used a mouse ex vivo spinal cord slice culture (SCSC) and cerebellar slice culture (CSC) models to determine the innate immune responses specific to the CNS during WNV infection.,2018 Dec 24;9(1):1.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Claustral structure,cortex bone disorders,The claustrum has high connectivity with various areas of the cortex, subcortical and allocortical structures.,2019 May;121(4):383-391.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Caudate nucleus structure,Hamartoma Syndrome, Multiple,Importantly, hepatotoxicity or alterations in blood cell profile were not observed with oral administration of CARV/β-CD.,2019 Jun;126:27-35.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prefrontal Cortex,Functional disorder,Conclusion:                    These results suggest that the AD/HD animal model SHRSP/Ezo has NMDA receptor dysfunction in the PFC.,2018 Jun;38(2):61-66.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brain Stem,Spinal Cord Diseases,On acute spinal cord MRI, longitudinally extensive T2 hyperintensities were identified throughout the spinal cord mostly within grey matter; five out of 12 patients had dorsal brainstem T2 hyperintensities.,2019 Mar;61(3):366-375.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Ganglia,Parkinson Disease,Neurodegeneration of the nigrostriatal dopaminergic system and concurrent dopamine (DA) deficiency in the basal ganglia represent core features of Parkinson's disease (PD).,2019 Apr;126(4):377-396.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Purkinje Cells,Pervasive Development Disorder,This ASD-associated gene cluster was specific to developing Purkinje cells and not detected in the mouse neocortex during the same developmental period, in which we identified a distinct temporally regulated ASD gene module.,2019 Jan 24;9(1):485.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entire internal capsule of brain,cortex bone disorders,The data showed that CPZ-induced demyelination was followed by high astrogliosis and enhanced expression of MTs and megalin in white (corpus callosum and internal capsule) and gray matter of the brain (cortex, hippocampus, and cerebellum).,2018 Sep 15;388:69-86.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Parkinson Disease,Loss of dopamine containing neurons in the substantia nigra pars compacta of midbrain, and resultant depletion of dopamine in the striatum is the cause of Parkinson's disease (PD), which is associated with motor abnormalities.,2018 Aug;117:54-58.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Nucleus of Meynert,cortex bone disorders,These effects are partially mediated by cholinergic axons from the nucleus basalis projecting to the entire cortex.,2018 Dec 12;38(50):10692-10708.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Ganglia,CNS disorder,Parkinson's disease (PD), a neurodegenerative central nervous system disorder, is characterised by progressive loss of nigrostriatal neurons in basal ganglia.,2019 Mar;21(1):42-53.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus Callosum,cortex bone disorders,Glial cells in the cortex and corpus callosum underwent delayed FJB staining from d7 to d28, but neurons in cortex disappeared within the first week of cerebral injury.,2021 Feb;529(2):421-433.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lateral geniculate complex,Retinal Diseases,In the high-IOP group, expressions of GFAP and GS were significantly increased in the retina, LGN, and SC.,2018 Jul 2;59(8):3394-3404.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Moreover, areas of astrogliosis, activated microglia, along with higher numbers of CD68&gt;sup&lt;+&gt;/sup&lt; infiltrating macrophages and BrdU&gt;sup&lt;+&gt;/sup&lt; cells were detected in multiple sonicated areas of the cortex and hippocampus.,2018 Sep 9;8(17):4837-4855.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Neurotoxicity Syndromes,The neuropathological finding of bilirubin-induced neurotoxicity also includes cerebellar injury with a decreased number of Purkinje cells, and disruption of multisensory feedback loop between cerebellum and cortical neurons which may explain the clinical characteristics of autism spectrum disorders.,2019 Jan;85(2):183-190.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Interpeduncular nucleus,Syndrome, Bloch-Sulzberger,After mitosis, IP daughter cells undergo asymmetric cell death in the majority of instances.,2019 Sep;235(3):616-625.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,Neurotoxicity Syndromes,Conclusion:                    Altogether, our data indicated that tramadol induced neurotoxicity in the PC12 cells via apoptosis and autophagy and in striatum chiefly through activation of neuroinflammatory and apoptotic responses.,2020 Nov;109:101820.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prosencephalon,cortex bone disorders,Cortical inhibitory interneurons (cINs) are born in the ventral forebrain and migrate into cortex, where their numbers are adjusted by programmed cell death.,2020 Jul 7;9:e55374.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral hemisphere structure (body structure),Disorder of circulatory system,Stroke is partial or complete brain dysfunction combined with acute cerebral circulatory disorders, and it affects millions of individuals around the world each year.,2020;58(2):176-193.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of subthalamic nucleus,Functional disorder,This knowledge is important for understanding not only the normal functions of the STN, but also the pathophysiology of STN-related disorders and therapy targeting the STN.,2020 Sep 23;40(39):7451-7463.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of subthalamic nucleus,Basal Ganglia Diseases,The subthalamic nucleus (STN) plays a key role in the control of voluntary movements and basal ganglia disorders, such as Parkinson's disease and hemiballismus.,2020 Sep 23;40(39):7451-7463.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,We revealed that DL0410 dose-dependently increased the expression levels of the mitochondrial proteins (PGC-1α, Mitofusin 2, OPA1, and Drp1), and subsequently ameliorated the processes of mitochondrial biosynthesis, fusion, and fission in the cortex and hippocampus of SAMP8 mice.,2021 Jul;42(7):1055-1068.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dentate nucleus,Functional disorder,We targeted the dentate nucleus (DN) in the cerebellum and the associated white matter fibers tracts connecting the DN to the rest of the brain using multimodal imaging techniques to examine the cerebellar structural and functional connectivity patterns in ALS patients and hypothesized that the DN is implicated in the pathophysiology of ALS.,2020;28:102385.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Machado-Joseph Disease,&gt;b&lt;Results:&gt;/b&lt; Compared with the control group, the learning and memory ability of SCA3 mice was decreased significantly (P＜0.05), and the content of H&gt;sub&lt;2&gt;/sub&lt;S in hippocampus was decreased (P＜0.05).,2020 May;36(3):235-239.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prefrontal Cortex,Disease Progression,Together, this evidence links the altered glutamatergic function in the PFC during AD progression to the newly discovered function of nuclear Tau.,2020 Dec 4;432(24):166675.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Substantia nigra structure,Neurodegenerative Disorders,Parkinson's disease (PD) is the second most common neurodegenerative disease affecting millions of elder people due to the degeneration of dopamine neurons in the striatum and substantia nigra.,2020 Dec;49:102027.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Our results indicate a novel mechanism of Aβ regulation by EphA4, which is involved in AD pathogenesis.,2020 Dec;34(12):16383-16396.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Autism Spectrum Disorders,Here, using cultured hippocampal neurons and knockin mouse models, we screen seven ASD-linked mutations in the short form of the Cttnbp2 gene and identify that M120I, R533* and D570Y mutations impair CTTNBP2 protein-protein interactions via divergent mechanisms to reduce dendritic spine density in neurons.,2020 Nov 9;8(1):185.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,E-stim also increased astrogliogenesis in CA1/CA2 hippocampal subfields but not in the cortex.,2020 Nov 9;10(1):19319.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,cortex bone disorders,Although the level of adenosine tri phosphate (ATP) was similar among primary neurons and astrocytes from cortex, midbrain and cerebellum, the rate of ATP consumption was highest in midbrain cells that lead to faster neuronal and astrocytic collapse in response to inhibitors of ATP production.,2021 May;157(4):1234-1243.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pituitary Gland,Pituitary Diseases,The release of PRL from lactotrophs in the pituitary has in rodents been shown to be released with a circadian pattern depending on the physiological state of the animal.,2020 Oct 29;14:579466.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Interpeduncular nucleus,Syndrome, Bloch-Sulzberger,In addition, a novel differential DAPK1 partner, LRRFIP1, was further confirmed by reverse Co-IP. Furthermore, LRRFIP1 levels were increased by pro-oxidant conditions such as ODG or the ferroptosis inducer erastin.,2020 Nov 30;9(12):1202.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Autism Spectrum Disorders,All genes are expressed in developing telencephalon at time points mapping to human mid-prenatal development, and mutations lead to an increase in the ratio of neural progenitor cells to maturing neurons, supporting previous in silico systems biological findings implicating cortical neurons in ASD vulnerability, but expanding the range of convergent functions to include neurogenesis.,2021 Mar 3;109(5):788-804.e8.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Pituitary Diseases,In this study, the investigations of how KYNA and other structurally similar KYNA derivatives have any adjustments on different ionic currents in pituitary GH&gt;sub&lt;3&gt;/sub&lt; cells and hippocampal mHippoE-14 neurons were performed by patch-clamp technique.,2021 Jan 28;22(3):1300.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Parkinson Disease,Objective:                    Degeneration of dopaminergic neurons in the substantia nigra projecting to the striatum is responsible for the motor symptoms in Parkinson's disease (PD).,2021 Feb 19;1-7.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pars Compacta,Parkinson Disease,Background:                    Parkinson's disease (PD) is characterised by dopaminergic cell loss within the substantia nigra pars compacta (SNc) that leads to reduced striatal dopamine content and resulting motor deficits.,2019 Dec 20;20(1):61.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brain Stem,Spinal Cord Diseases,Leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation (LBSL) is a rare, slowly progressive white matter disease caused by mutations in the mitochondrial aspartyl-tRNA synthetase (mt-AspRS, or DARS2).,2020 Apr;326:113164.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of rubrospinal tract,Syndrome, Bloch-Sulzberger,The resting Ca&gt;sup&lt;2+&gt;/sup&lt; increased in both PMCA-deficient lines affecting the expression of several Ca&gt;sup&lt;2+&gt;/sup&lt;-associated proteins, i.e., sarco/endoplasmic Ca&gt;sup&lt;2+&gt;/sup&lt;-ATPase (SERCA), calmodulin, calcineurin, GAP43, CCR5, IP&gt;sub&lt;3&gt;/sub&lt;Rs, and certain types of voltage-gated Ca&gt;sup&lt;2+&gt;/sup&lt; channels (VGCCs).,2019 Dec 16;20(24):6338.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,neuropathology disease,Factors that affect adult hippocampal neurogenesis have been shown to contribute to the neuropathology of AD.,2020 May;327:113249.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Interpeduncular nucleus,Syndrome, Bloch-Sulzberger,These data indicate that OGD-induced intracellular Ca&gt;sup&lt;2+&gt;/sup&lt; increases mediated by Ca&gt;sup&lt;2+&gt;/sup&lt; influx through NMDARs, VGCCs and TRPC channels as well as by Ca&gt;sup&lt;2+&gt;/sup&lt; release from RyRs and IP&gt;sub&lt;3&gt;/sub&lt;Rs lead to mitochondrial impairment, which may facilitate the generation of the rapid depolarization via dysfunction of Na&gt;sup&lt;+&gt;/sup&lt;#NAME?;sup&lt;+&gt;/sup&lt;-ATPase due to decreased ATP production.,2021 Mar;164:1-9.;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,On diagnostic grounds of AD C-reactive protein, pentraxins, collapsin response mediator protein-2, and growth-associated protein-43 represent the future of new possible biomarkers for diagnosing AD.,2020;18(8):674-695.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Huntington Disease,Importantly, overexpression of NLK in the striatum attenuates brain atrophy, preserves striatal DARPP32 levels and reduces mutant HTT (mHTT) aggregation in HD mice.,2020 May 28;29(8):1340-1352.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central Dorsal Nucleus,cortex bone disorders,Hamsters that achieve social dominance prior to social defeat exhibit greater defeat-induced neural activity in infralimbic (IL) cortex neurons that project to the basolateral amygdala (BLA) and reduced CD response compared to subordinate hamsters.,2020 Apr 23;10(1):6884.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Disease Progression,There is also an imperative need for disease-modifying therapies in AD since the present treatments, acetylcholinesterase inhibitors and NMDA antagonists, do not halt its progression.,2020;17(3):224-237.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Neurodegenerative Disorders,The molecular processes underlying neurodegenerative diseases (such as Alzheimer's Disease - AD) remain poorly understood.,2020;17(3):224-237.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Alcohol-induced changes in BDNF and 5-HT systems were revealed in the raphe nuclei area where the majority of the cell bodies of the 5-HT neurons are localized, as well as in the cortex, hippocampus, and amygdala.,2020 Sep;87:1-15.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Area striata structure,Leigh Disease,In our study, in vivo calcium imaging and whole-cell electrophysiological patch-clamp recording were utilized to identify 53 individual cells from layer 2/3 of V1 as light-sensitive (LS) or non-light-sensitive (NS) by single-cell light-evoked calcium evaluation and action potential spiking.,2020 Jun;11(6):417-432.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brain Stem,cortex bone disorders,This suggests that the delayed activation of W-driven cells reflects slowed conduction in the preterminal segments of W-cell afferents rather than polysynaptic transmission of W-cell signals through intermediary neurons in the brain stem or cortex.,1988 Dec;60(6):1861-73.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
