"brainregion","disease","count"
"Substantia nigra structure","Lewy Body Disease","551"
"Substantia nigra structure","Arterial Tortuosity Syndrome","552"
"Substantia nigra structure","Disorder nervous system","553"
"Substantia nigra structure","Leigh Disease","554"
"Substantia nigra structure","Neurodegenerative Disorders","555"
"Substantia nigra structure","Down Syndrome","556"
"Substantia nigra structure","neuropathology disease","557"
"Substantia nigra structure","Renal glomerular disease","558"
"Substantia nigra structure","Hodgkin Disease","559"
"Substantia nigra structure","Herpes zoster disease","560"
"Substantia nigra structure","Pancreatic Diseases","561"
"Substantia nigra structure","Pyruvate Dehydrogenase Complex Deficiency Disease","562"
"Substantia nigra structure","Cognition Disorders","563"
"Substantia nigra structure","Mild cognitive disorder","564"
"Cerebellum","Disorder of pineal gland","565"
"Cerebellum","Syndrome","566"
"Cerebellum","Andersen Syndrome","567"
"Cerebellum","Huntington Disease","568"
"Cerebellum","Lewy Body Disease","569"
"Cerebellum","Arterial Tortuosity Syndrome","570"
"Cerebellum","Leigh Disease","571"
"Cerebellum","Down Syndrome","572"
"Cerebellum","neuropathology disease","573"
"Cerebellum","Renal glomerular disease","574"
"Cerebellum","Hodgkin Disease","575"
"Cerebellum","Herpes zoster disease","576"
"Cerebellum","Pancreatic Diseases","577"
"Cerebellum","Pyruvate Dehydrogenase Complex Deficiency Disease","578"
"Cerebellum","Cognition Disorders","579"
"Cerebellum","Mild cognitive disorder","580"
"Visual Cortex","cortex bone disorders","581"
"Visual Cortex","Alzheimer's Disease","582"
"Visual Cortex","Neurotoxicity Syndromes","583"
"Visual Cortex","Functional disorder","584"
"Visual Cortex","Parkinson Disease","585"
"Visual Cortex","Disorder of pineal gland","586"
"Visual Cortex","Spinal Cord Diseases","587"
"Visual Cortex","Depressive disorder","588"
"Visual Cortex","Disease Progression","589"
"Visual Cortex","Syndrome","590"
"Visual Cortex","Andersen Syndrome","591"
"Visual Cortex","Huntington Disease","592"
"Visual Cortex","Lewy Body Disease","593"
"Visual Cortex","Arterial Tortuosity Syndrome","594"
"Visual Cortex","Disorder nervous system","595"
"Visual Cortex","Leigh Disease","596"
"Visual Cortex","Neurodegenerative Disorders","597"
"Visual Cortex","Down Syndrome","598"
"Visual Cortex","neuropathology disease","599"
"Visual Cortex","Renal glomerular disease","600"
"Visual Cortex","Hodgkin Disease","601"
"Visual Cortex","Herpes zoster disease","602"
"Visual Cortex","Pancreatic Diseases","603"
"Visual Cortex","Pyruvate Dehydrogenase Complex Deficiency Disease","604"
"Visual Cortex","Cognition Disorders","605"
"Visual Cortex","Mild cognitive disorder","606"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","cortex bone disorders","607"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Alzheimer's Disease","608"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Neurotoxicity Syndromes","609"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Functional disorder","610"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Parkinson Disease","611"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Disorder of pineal gland","612"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Spinal Cord Diseases","613"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Depressive disorder","614"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Disease Progression","615"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Syndrome","616"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Andersen Syndrome","617"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Huntington Disease","618"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Lewy Body Disease","619"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Arterial Tortuosity Syndrome","620"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Disorder nervous system","621"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Leigh Disease","622"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Neurodegenerative Disorders","623"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Down Syndrome","624"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","neuropathology disease","625"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Renal glomerular disease","626"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Hodgkin Disease","627"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Herpes zoster disease","628"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Pancreatic Diseases","629"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Pyruvate Dehydrogenase Complex Deficiency Disease","630"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Cognition Disorders","631"
"Entire Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of occipital lobe","Mild cognitive disorder","632"
"Pyramidal Cells","Alzheimer's Disease","633"
"Pyramidal Cells","Parkinson Disease","634"
"Pyramidal Cells","Disorder of pineal gland","635"
"Pyramidal Cells","Disease Progression","636"
"Pyramidal Cells","Andersen Syndrome","637"
"Pyramidal Cells","Huntington Disease","638"
"Pyramidal Cells","Lewy Body Disease","639"
"Pyramidal Cells","Arterial Tortuosity Syndrome","640"
"Pyramidal Cells","Disorder nervous system","641"
"Pyramidal Cells","Leigh Disease","642"
"Pyramidal Cells","Neurodegenerative Disorders","643"
"Pyramidal Cells","Down Syndrome","644"
"Pyramidal Cells","neuropathology disease","645"
"Pyramidal Cells","Renal glomerular disease","646"
"Pyramidal Cells","Hodgkin Disease","647"
"Pyramidal Cells","Herpes zoster disease","648"
"Pyramidal Cells","Pancreatic Diseases","649"
"Pyramidal Cells","Pyruvate Dehydrogenase Complex Deficiency Disease","650"
"Pyramidal Cells","Cognition Disorders","651"
"Pyramidal Cells","Mild cognitive disorder","652"
"Neocortex","cortex bone disorders","653"
"Neocortex","Alzheimer's Disease","654"
"Neocortex","Neurotoxicity Syndromes","655"
"Neocortex","Functional disorder","656"
"Neocortex","Parkinson Disease","657"
"Neocortex","Disorder of pineal gland","658"
"Neocortex","Spinal Cord Diseases","659"
"Neocortex","Depressive disorder","660"
"Neocortex","Disease Progression","661"
"Neocortex","Syndrome","662"
"Neocortex","Andersen Syndrome","663"
"Neocortex","Huntington Disease","664"
"Neocortex","Lewy Body Disease","665"
"Neocortex","Arterial Tortuosity Syndrome","666"
"Neocortex","Disorder nervous system","667"
"Neocortex","Leigh Disease","668"
"Neocortex","Neurodegenerative Disorders","669"
"Neocortex","Down Syndrome","670"
"Neocortex","neuropathology disease","671"
"Neocortex","Renal glomerular disease","672"
"Neocortex","Hodgkin Disease","673"
"Neocortex","Herpes zoster disease","674"
"Neocortex","Pancreatic Diseases","675"
"Neocortex","Pyruvate Dehydrogenase Complex Deficiency Disease","676"
"Neocortex","Cognition Disorders","677"
"Neocortex","Mild cognitive disorder","678"
"Basal Nucleus of Meynert","Disorder of pineal gland","679"
"Basal Nucleus of Meynert","Syndrome","680"
"Basal Nucleus of Meynert","Andersen Syndrome","681"
"Basal Nucleus of Meynert","Huntington Disease","682"
"Basal Nucleus of Meynert","Lewy Body Disease","683"
"Basal Nucleus of Meynert","Arterial Tortuosity Syndrome","684"
"Basal Nucleus of Meynert","Leigh Disease","685"
"Basal Nucleus of Meynert","Down Syndrome","686"
"Basal Nucleus of Meynert","neuropathology disease","687"
"Basal Nucleus of Meynert","Renal glomerular disease","688"
"Basal Nucleus of Meynert","Hodgkin Disease","689"
"Basal Nucleus of Meynert","Herpes zoster disease","690"
"Basal Nucleus of Meynert","Pancreatic Diseases","691"
"Basal Nucleus of Meynert","Pyruvate Dehydrogenase Complex Deficiency Disease","692"
"Basal Nucleus of Meynert","Cognition Disorders","693"
"Basal Nucleus of Meynert","Mild cognitive disorder","694"
"Thalamic structure","cortex bone disorders","695"
"Thalamic structure","Alzheimer's Disease","696"
"Thalamic structure","Neurotoxicity Syndromes","697"
"Thalamic structure","Functional disorder","698"
"Thalamic structure","Parkinson Disease","699"
"Thalamic structure","Disorder of pineal gland","700"
"Thalamic structure","Spinal Cord Diseases","701"
"Thalamic structure","Depressive disorder","702"
"Thalamic structure","Disease Progression","703"
"Thalamic structure","Syndrome","704"
"Thalamic structure","Andersen Syndrome","705"
"Thalamic structure","Huntington Disease","706"
"Thalamic structure","Lewy Body Disease","707"
"Thalamic structure","Arterial Tortuosity Syndrome","708"
"Thalamic structure","Disorder nervous system","709"
"Thalamic structure","Leigh Disease","710"
"Thalamic structure","Neurodegenerative Disorders","711"
"Thalamic structure","Down Syndrome","712"
"Thalamic structure","neuropathology disease","713"
"Thalamic structure","Renal glomerular disease","714"
"Thalamic structure","Hodgkin Disease","715"
"Thalamic structure","Herpes zoster disease","716"
"Thalamic structure","Pancreatic Diseases","717"
"Thalamic structure","Pyruvate Dehydrogenase Complex Deficiency Disease","718"
"Thalamic structure","Cognition Disorders","719"
"Thalamic structure","Mild cognitive disorder","720"
"Cerebral hemisphere structure (body structure)","Disorder of pineal gland","721"
"Cerebral hemisphere structure (body structure)","Syndrome","722"
"Cerebral hemisphere structure (body structure)","Andersen Syndrome","723"
"Cerebral hemisphere structure (body structure)","Huntington Disease","724"
"Cerebral hemisphere structure (body structure)","Lewy Body Disease","725"
"Cerebral hemisphere structure (body structure)","Arterial Tortuosity Syndrome","726"
"Cerebral hemisphere structure (body structure)","Leigh Disease","727"
"Cerebral hemisphere structure (body structure)","Down Syndrome","728"
"Cerebral hemisphere structure (body structure)","neuropathology disease","729"
"Cerebral hemisphere structure (body structure)","Renal glomerular disease","730"
"Cerebral hemisphere structure (body structure)","Hodgkin Disease","731"
"Cerebral hemisphere structure (body structure)","Herpes zoster disease","732"
"Cerebral hemisphere structure (body structure)","Pancreatic Diseases","733"
"Cerebral hemisphere structure (body structure)","Pyruvate Dehydrogenase Complex Deficiency Disease","734"
"Cerebral hemisphere structure (body structure)","Cognition Disorders","735"
"Cerebral hemisphere structure (body structure)","Mild cognitive disorder","736"
"Anterodorsal nucleus of thalamus","Disorder of pineal gland","737"
"Anterodorsal nucleus of thalamus","Syndrome","738"
"Anterodorsal nucleus of thalamus","Andersen Syndrome","739"
"Anterodorsal nucleus of thalamus","Huntington Disease","740"
"Anterodorsal nucleus of thalamus","Lewy Body Disease","741"
"Anterodorsal nucleus of thalamus","Arterial Tortuosity Syndrome","742"
"Anterodorsal nucleus of thalamus","Leigh Disease","743"
"Anterodorsal nucleus of thalamus","Down Syndrome","744"
"Anterodorsal nucleus of thalamus","neuropathology disease","745"
"Anterodorsal nucleus of thalamus","Renal glomerular disease","746"
"Anterodorsal nucleus of thalamus","Hodgkin Disease","747"
"Anterodorsal nucleus of thalamus","Herpes zoster disease","748"
"Anterodorsal nucleus of thalamus","Pancreatic Diseases","749"
"Anterodorsal nucleus of thalamus","Pyruvate Dehydrogenase Complex Deficiency Disease","750"
"Anterodorsal nucleus of thalamus","Cognition Disorders","751"
"Anterodorsal nucleus of thalamus","Mild cognitive disorder","752"
"Brain Stem","Alzheimer's Disease","753"
"Brain Stem","Neurotoxicity Syndromes","754"
"Brain Stem","Parkinson Disease","755"
"Brain Stem","Disorder of pineal gland","756"
"Brain Stem","Disease Progression","757"
"Brain Stem","Syndrome","758"
"Brain Stem","Andersen Syndrome","759"
"Brain Stem","Huntington Disease","760"
"Brain Stem","Lewy Body Disease","761"
"Brain Stem","Arterial Tortuosity Syndrome","762"
"Brain Stem","Disorder nervous system","763"
"Brain Stem","Leigh Disease","764"
"Brain Stem","Neurodegenerative Disorders","765"
"Brain Stem","Down Syndrome","766"
"Brain Stem","neuropathology disease","767"
"Brain Stem","Renal glomerular disease","768"
"Brain Stem","Hodgkin Disease","769"
"Brain Stem","Herpes zoster disease","770"
"Brain Stem","Pancreatic Diseases","771"
"Brain Stem","Pyruvate Dehydrogenase Complex Deficiency Disease","772"
"Brain Stem","Cognition Disorders","773"
"Brain Stem","Mild cognitive disorder","774"
"Caudate nucleus structure","cortex bone disorders","775"
"Caudate nucleus structure","Alzheimer's Disease","776"
"Caudate nucleus structure","Neurotoxicity Syndromes","777"
"Caudate nucleus structure","Functional disorder","778"
"Caudate nucleus structure","Parkinson Disease","779"
"Caudate nucleus structure","Disorder of pineal gland","780"
"Caudate nucleus structure","Spinal Cord Diseases","781"
"Caudate nucleus structure","Depressive disorder","782"
"Caudate nucleus structure","Disease Progression","783"
"Caudate nucleus structure","Syndrome","784"
"Caudate nucleus structure","Andersen Syndrome","785"
"Caudate nucleus structure","Huntington Disease","786"
"Caudate nucleus structure","Lewy Body Disease","787"
"Caudate nucleus structure","Arterial Tortuosity Syndrome","788"
"Caudate nucleus structure","Disorder nervous system","789"
"Caudate nucleus structure","Leigh Disease","790"
"Caudate nucleus structure","Neurodegenerative Disorders","791"
"Caudate nucleus structure","Down Syndrome","792"
"Caudate nucleus structure","neuropathology disease","793"
"Caudate nucleus structure","Renal glomerular disease","794"
"Caudate nucleus structure","Hodgkin Disease","795"
"Caudate nucleus structure","Herpes zoster disease","796"
"Caudate nucleus structure","Pancreatic Diseases","797"
"Caudate nucleus structure","Pyruvate Dehydrogenase Complex Deficiency Disease","798"
"Caudate nucleus structure","Cognition Disorders","799"
"Caudate nucleus structure","Mild cognitive disorder","800"
"Lobe, Frontal","Alzheimer's Disease","801"
"Lobe, Frontal","Neurotoxicity Syndromes","802"
"Lobe, Frontal","Parkinson Disease","803"
"Lobe, Frontal","Disorder of pineal gland","804"
"Lobe, Frontal","Disease Progression","805"
"Lobe, Frontal","Syndrome","806"
"Lobe, Frontal","Andersen Syndrome","807"
"Lobe, Frontal","Huntington Disease","808"
"Lobe, Frontal","Lewy Body Disease","809"
"Lobe, Frontal","Arterial Tortuosity Syndrome","810"
"Lobe, Frontal","Disorder nervous system","811"
"Lobe, Frontal","Leigh Disease","812"
"Lobe, Frontal","Neurodegenerative Disorders","813"
"Lobe, Frontal","Down Syndrome","814"
"Lobe, Frontal","neuropathology disease","815"
"Lobe, Frontal","Renal glomerular disease","816"
"Lobe, Frontal","Hodgkin Disease","817"
"Lobe, Frontal","Herpes zoster disease","818"
"Lobe, Frontal","Pancreatic Diseases","819"
"Lobe, Frontal","Pyruvate Dehydrogenase Complex Deficiency Disease","820"
"Lobe, Frontal","Cognition Disorders","821"
"Lobe, Frontal","Mild cognitive disorder","822"
"Superior colliculus of corpora quadrigemina","cortex bone disorders","823"
"Superior colliculus of corpora quadrigemina","Alzheimer's Disease","824"
"Superior colliculus of corpora quadrigemina","Neurotoxicity Syndromes","825"
