"brainregion","disease","count"
"Structure of paraventricular nucleus","Cardiovascular Diseases","514"
"Structure of paraventricular nucleus","Spinal Cord Diseases","515"
"Structure of paraventricular nucleus","cortex bone disorders","516"
"Structure of paraventricular nucleus","Pituitary Diseases","517"
"Structure of paraventricular nucleus","Depressive disorder","518"
"Structure of paraventricular nucleus","Disease Progression","519"
"Structure of paraventricular nucleus","Macrophage Activation Syndrome","520"
"Structure of paraventricular nucleus","Functional disorder","521"
"Structure of paraventricular nucleus","Meconium Aspiration Syndrome","522"
"Structure of paraventricular nucleus","Neurodegenerative Disorders","523"
"Structure of paraventricular nucleus","McCune-Albright Syndrome","524"
"Structure of paraventricular nucleus","Parkinson Disease","525"
"Structure of paraventricular nucleus","Brain Diseases","526"
"Structure of paraventricular nucleus","Alzheimer's Disease","527"
"Structure of paraventricular nucleus","Meningeal disorder","528"
"Structure of paraventricular nucleus","Dysequilibrium syndrome","529"
"Median preoptic nucleus","Hypertensive disease","530"
"Median preoptic nucleus","Cardiovascular Diseases","531"
"Median preoptic nucleus","Spinal Cord Diseases","532"
"Median preoptic nucleus","cortex bone disorders","533"
"Median preoptic nucleus","Pituitary Diseases","534"
"Median preoptic nucleus","Depressive disorder","535"
"Median preoptic nucleus","Disease Progression","536"
"Median preoptic nucleus","Macrophage Activation Syndrome","537"
"Median preoptic nucleus","Functional disorder","538"
"Median preoptic nucleus","Meconium Aspiration Syndrome","539"
"Median preoptic nucleus","Neurodegenerative Disorders","540"
"Median preoptic nucleus","McCune-Albright Syndrome","541"
"Median preoptic nucleus","Parkinson Disease","542"
"Median preoptic nucleus","Brain Diseases","543"
"Median preoptic nucleus","Alzheimer's Disease","544"
"Median preoptic nucleus","Meningeal disorder","545"
"Median preoptic nucleus","Dysequilibrium syndrome","546"
"BRAIN, HIPPOCAMPUS","Hypertensive disease","547"
"BRAIN, HIPPOCAMPUS","Cardiovascular Diseases","548"
"BRAIN, HIPPOCAMPUS","Pituitary Diseases","549"
"BRAIN, HIPPOCAMPUS","Macrophage Activation Syndrome","550"
"BRAIN, HIPPOCAMPUS","Meconium Aspiration Syndrome","551"
"BRAIN, HIPPOCAMPUS","McCune-Albright Syndrome","552"
"BRAIN, HIPPOCAMPUS","Meningeal disorder","553"
"BRAIN, HIPPOCAMPUS","Dysequilibrium syndrome","554"
"Organum Vasculosum Laminae Terminalis","Hypertensive disease","555"
"Organum Vasculosum Laminae Terminalis","Cardiovascular Diseases","556"
"Organum Vasculosum Laminae Terminalis","Spinal Cord Diseases","557"
"Organum Vasculosum Laminae Terminalis","cortex bone disorders","558"
"Organum Vasculosum Laminae Terminalis","Pituitary Diseases","559"
"Organum Vasculosum Laminae Terminalis","Depressive disorder","560"
"Organum Vasculosum Laminae Terminalis","Disease Progression","561"
"Organum Vasculosum Laminae Terminalis","Macrophage Activation Syndrome","562"
"Organum Vasculosum Laminae Terminalis","Functional disorder","563"
"Organum Vasculosum Laminae Terminalis","Meconium Aspiration Syndrome","564"
"Organum Vasculosum Laminae Terminalis","Neurodegenerative Disorders","565"
"Organum Vasculosum Laminae Terminalis","McCune-Albright Syndrome","566"
"Organum Vasculosum Laminae Terminalis","Parkinson Disease","567"
"Organum Vasculosum Laminae Terminalis","Brain Diseases","568"
"Organum Vasculosum Laminae Terminalis","Alzheimer's Disease","569"
"Organum Vasculosum Laminae Terminalis","Meningeal disorder","570"
"Organum Vasculosum Laminae Terminalis","Dysequilibrium syndrome","571"
"Structure of area postrema","Hypertensive disease","572"
"Structure of area postrema","Cardiovascular Diseases","573"
"Structure of area postrema","Spinal Cord Diseases","574"
"Structure of area postrema","cortex bone disorders","575"
"Structure of area postrema","Pituitary Diseases","576"
"Structure of area postrema","Depressive disorder","577"
"Structure of area postrema","Disease Progression","578"
"Structure of area postrema","Macrophage Activation Syndrome","579"
"Structure of area postrema","Functional disorder","580"
"Structure of area postrema","Meconium Aspiration Syndrome","581"
"Structure of area postrema","Neurodegenerative Disorders","582"
"Structure of area postrema","McCune-Albright Syndrome","583"
"Structure of area postrema","Parkinson Disease","584"
"Structure of area postrema","Brain Diseases","585"
"Structure of area postrema","Alzheimer's Disease","586"
"Structure of area postrema","Meningeal disorder","587"
"Structure of area postrema","Dysequilibrium syndrome","588"
"Pituitary Gland","Hypertensive disease","589"
"Pituitary Gland","Cardiovascular Diseases","590"
"Pituitary Gland","Spinal Cord Diseases","591"
"Pituitary Gland","cortex bone disorders","592"
"Pituitary Gland","Pituitary Diseases","593"
"Pituitary Gland","Depressive disorder","594"
"Pituitary Gland","Disease Progression","595"
"Pituitary Gland","Macrophage Activation Syndrome","596"
"Pituitary Gland","Functional disorder","597"
"Pituitary Gland","Meconium Aspiration Syndrome","598"
"Pituitary Gland","Neurodegenerative Disorders","599"
"Pituitary Gland","McCune-Albright Syndrome","600"
"Pituitary Gland","Parkinson Disease","601"
"Pituitary Gland","Brain Diseases","602"
"Pituitary Gland","Alzheimer's Disease","603"
"Pituitary Gland","Meningeal disorder","604"
"Pituitary Gland","Dysequilibrium syndrome","605"
"Cerebral cortex","Hypertensive disease","606"
"Cerebral cortex","Cardiovascular Diseases","607"
"Cerebral cortex","Pituitary Diseases","608"
"Cerebral cortex","Macrophage Activation Syndrome","609"
"Cerebral cortex","Meconium Aspiration Syndrome","610"
"Cerebral cortex","McCune-Albright Syndrome","611"
"Cerebral cortex","Dysequilibrium syndrome","612"
"Prosencephalon","Hypertensive disease","613"
"Prosencephalon","Cardiovascular Diseases","614"
"Prosencephalon","Spinal Cord Diseases","615"
"Prosencephalon","cortex bone disorders","616"
"Prosencephalon","Pituitary Diseases","617"
"Prosencephalon","Depressive disorder","618"
"Prosencephalon","Disease Progression","619"
"Prosencephalon","Macrophage Activation Syndrome","620"
"Prosencephalon","Functional disorder","621"
"Prosencephalon","Meconium Aspiration Syndrome","622"
"Prosencephalon","Neurodegenerative Disorders","623"
"Prosencephalon","McCune-Albright Syndrome","624"
"Prosencephalon","Parkinson Disease","625"
"Prosencephalon","Brain Diseases","626"
"Prosencephalon","Alzheimer's Disease","627"
"Prosencephalon","Meningeal disorder","628"
"Prosencephalon","Dysequilibrium syndrome","629"
"Structure of locus ceruleus","Hypertensive disease","630"
"Structure of locus ceruleus","Cardiovascular Diseases","631"
"Structure of locus ceruleus","Spinal Cord Diseases","632"
"Structure of locus ceruleus","cortex bone disorders","633"
"Structure of locus ceruleus","Pituitary Diseases","634"
"Structure of locus ceruleus","Depressive disorder","635"
"Structure of locus ceruleus","Disease Progression","636"
"Structure of locus ceruleus","Macrophage Activation Syndrome","637"
"Structure of locus ceruleus","Functional disorder","638"
"Structure of locus ceruleus","Meconium Aspiration Syndrome","639"
"Structure of locus ceruleus","Neurodegenerative Disorders","640"
"Structure of locus ceruleus","McCune-Albright Syndrome","641"
"Structure of locus ceruleus","Parkinson Disease","642"
"Structure of locus ceruleus","Brain Diseases","643"
"Structure of locus ceruleus","Alzheimer's Disease","644"
"Structure of locus ceruleus","Meningeal disorder","645"
"Structure of locus ceruleus","Dysequilibrium syndrome","646"
"Genus Hippocampus","Hypertensive disease","647"
"Genus Hippocampus","Cardiovascular Diseases","648"
"Genus Hippocampus","Pituitary Diseases","649"
"Genus Hippocampus","Macrophage Activation Syndrome","650"
"Genus Hippocampus","Meconium Aspiration Syndrome","651"
"Genus Hippocampus","McCune-Albright Syndrome","652"
"Genus Hippocampus","Meningeal disorder","653"
"Genus Hippocampus","Dysequilibrium syndrome","654"
"Midbrain structure","Hypertensive disease","655"
"Midbrain structure","Cardiovascular Diseases","656"
"Midbrain structure","Spinal Cord Diseases","657"
"Midbrain structure","cortex bone disorders","658"
"Midbrain structure","Pituitary Diseases","659"
"Midbrain structure","Depressive disorder","660"
"Midbrain structure","Disease Progression","661"
"Midbrain structure","Macrophage Activation Syndrome","662"
"Midbrain structure","Functional disorder","663"
"Midbrain structure","Meconium Aspiration Syndrome","664"
"Midbrain structure","Neurodegenerative Disorders","665"
"Midbrain structure","McCune-Albright Syndrome","666"
"Midbrain structure","Parkinson Disease","667"
"Midbrain structure","Brain Diseases","668"
"Midbrain structure","Alzheimer's Disease","669"
"Midbrain structure","Meningeal disorder","670"
"Midbrain structure","Dysequilibrium syndrome","671"
"Septum Pellucidum","Vasodilation disorder","672"
"BRAIN, HIPPOCAMPUS","CNS disorder","673"
"Prefrontal Cortex","cortex bone disorders","674"
"Prefrontal Cortex","Spinal Cord Diseases","675"
"Prefrontal Cortex","Functional disorder","676"
"Prefrontal Cortex","Alzheimer's Disease","677"
"Prefrontal Cortex","Neurotoxicity Syndromes","678"
"Prefrontal Cortex","Disease Progression","679"
"Prefrontal Cortex","CNS disorder","680"
"Genus Hippocampus","CNS disorder","681"
"Cerebral cortex","CNS disorder","682"
"CA1 field","cortex bone disorders","683"
"CA1 field","Spinal Cord Diseases","684"
"CA1 field","Functional disorder","685"
"CA1 field","Alzheimer's Disease","686"
"CA1 field","Neurotoxicity Syndromes","687"
"CA1 field","Disease Progression","688"
"CA1 field","CNS disorder","689"
"Thalamic structure","cortex bone disorders","690"
"Thalamic structure","Spinal Cord Diseases","691"
"Thalamic structure","Functional disorder","692"
"Thalamic structure","Alzheimer's Disease","693"
"Thalamic structure","Neurotoxicity Syndromes","694"
"Thalamic structure","Disease Progression","695"
"Thalamic structure","CNS disorder","696"
"Pyramidal Cells","cortex bone disorders","697"
"Pyramidal Cells","Spinal Cord Diseases","698"
"Pyramidal Cells","Functional disorder","699"
"Pyramidal Cells","Alzheimer's Disease","700"
"Pyramidal Cells","Neurotoxicity Syndromes","701"
"Pyramidal Cells","Disease Progression","702"
"Pyramidal Cells","CNS disorder","703"
"Brain Stem","Neurotoxicity Syndromes","704"
"Brain Stem","CNS disorder","705"
"Cerebellum","CNS disorder","706"
"BRAIN, HIPPOCAMPUS","Stress Disorders, Traumatic","707"
"BRAIN, HIPPOCAMPUS","Sensitization (disorder)","708"
"Genus Hippocampus","Stress Disorders, Traumatic","709"
"Genus Hippocampus","Sensitization (disorder)","710"
"Cerebral cortex","Stress Disorders, Traumatic","711"
"Cerebral cortex","Sensitization (disorder)","712"
"Substantia nigra structure","Neurotoxicity Syndromes","713"
"Substantia nigra structure","Van der Woude syndrome","714"
"Substantia nigra structure","cortex bone disorders","715"
"Substantia nigra structure","Alzheimer's Disease","716"
"Substantia nigra structure","Functional disorder","717"
"Substantia nigra structure","Depressive disorder","718"
"Substantia nigra structure","Stress Disorders, Traumatic","719"
"Substantia nigra structure","Parkinson Disease","720"
"Substantia nigra structure","Sensitization (disorder)","721"
"Purkinje Cells","Depressive disorder","722"
"Purkinje Cells","Stress Disorders, Traumatic","723"
"Purkinje Cells","Parkinson Disease","724"
"Purkinje Cells","Sensitization (disorder)","725"
"Neostriatum","Neurotoxicity Syndromes","726"
"Neostriatum","Van der Woude syndrome","727"
"Neostriatum","cortex bone disorders","728"
"Neostriatum","Alzheimer's Disease","729"
"Neostriatum","Spinal Cord Diseases","730"
"Neostriatum","Neurodegenerative Disorders","731"
"Neostriatum","Functional disorder","732"
"Neostriatum","Stress Disorders, Traumatic","733"
"Neostriatum","Sensitization (disorder)","734"
"Corpus striatum structure","Neurotoxicity Syndromes","735"
"Corpus striatum structure","Van der Woude syndrome","736"
"Corpus striatum structure","cortex bone disorders","737"
"Corpus striatum structure","Alzheimer's Disease","738"
"Corpus striatum structure","Spinal Cord Diseases","739"
"Corpus striatum structure","Neurodegenerative Disorders","740"
"Corpus striatum structure","Functional disorder","741"
"Corpus striatum structure","Stress Disorders, Traumatic","742"
"Corpus striatum structure","Sensitization (disorder)","743"
"Bundle, Predorsal","Neurotoxicity Syndromes","744"
"Bundle, Predorsal","Van der Woude syndrome","745"
"Bundle, Predorsal","cortex bone disorders","746"
"Bundle, Predorsal","Alzheimer's Disease","747"
"Bundle, Predorsal","Spinal Cord Diseases","748"
"Bundle, Predorsal","Neurodegenerative Disorders","749"
"Bundle, Predorsal","Functional disorder","750"
"Bundle, Predorsal","Depressive disorder","751"
"Bundle, Predorsal","Stress Disorders, Traumatic","752"
"Bundle, Predorsal","Parkinson Disease","753"
"Bundle, Predorsal","Sensitization (disorder)","754"
"Cerebellum","Depressive disorder","755"
"Cerebellum","Stress Disorders, Traumatic","756"
"Cerebellum","Parkinson Disease","757"
"Cerebellum","Sensitization (disorder)","758"
"CA1 field","Van der Woude syndrome","759"
"CA1 field","Neurodegenerative Disorders","760"
"CA1 field","Depressive disorder","761"
"CA1 field","Stress Disorders, Traumatic","762"
"CA1 field","Parkinson Disease","763"
"CA1 field","Sensitization (disorder)","764"
"Cerebral hemisphere structure (body structure)","Neurotoxicity Syndromes","765"
"Cerebral hemisphere structure (body structure)","Van der Woude syndrome","766"
"Cerebral hemisphere structure (body structure)","cortex bone disorders","767"
"Cerebral hemisphere structure (body structure)","Alzheimer's Disease","768"
"Cerebral hemisphere structure (body structure)","Spinal Cord Diseases","769"
"Cerebral hemisphere structure (body structure)","Neurodegenerative Disorders","770"
"Cerebral hemisphere structure (body structure)","Functional disorder","771"
"Cerebral hemisphere structure (body structure)","Depressive disorder","772"
"Cerebral hemisphere structure (body structure)","Stress Disorders, Traumatic","773"
"Cerebral hemisphere structure (body structure)","Parkinson Disease","774"
"Cerebral hemisphere structure (body structure)","Sensitization (disorder)","775"
"Cortex, Primary Motor","cortex bone disorders","776"
"Cortex, Primary Motor","Spinal Cord Diseases","777"
"Cortex, Primary Motor","Functional disorder","778"
"Cortex, Primary Motor","Syndrome","779"
"Cortex, Primary Motor","Parkinson Disease","780"
"Cortex, Primary Motor","McCune-Albright Syndrome","781"
"Cortex, Primary Motor","Neurodegenerative Disorders","782"
"Cortex, Primary Motor","Disease Progression","783"
"Cortex, Primary Motor","Peripheral Arterial Diseases","784"
"Cortex, Primary Motor","Depressive disorder","785"
"Cortex, Primary Motor","Macrophage Activation Syndrome","786"
"Cortex, Primary Motor","Meconium Aspiration Syndrome","787"
"Cortex, Primary Motor","Disorder nervous system","788"
"Cortex, Primary Motor","Dystonia Disorders","789"
"Cortex, Primary Motor","Drug withdrawal syndrome","790"
"Motor Cortex","cortex bone disorders","791"
"Motor Cortex","Spinal Cord Diseases","792"
"Motor Cortex","Functional disorder","793"
"Motor Cortex","Syndrome","794"
"Motor Cortex","Parkinson Disease","795"
"Motor Cortex","McCune-Albright Syndrome","796"
"Motor Cortex","Neurodegenerative Disorders","797"
"Motor Cortex","Disease Progression","798"
"Motor Cortex","Peripheral Arterial Diseases","799"
"Motor Cortex","Depressive disorder","800"
"Motor Cortex","Macrophage Activation Syndrome","801"
"Motor Cortex","Meconium Aspiration Syndrome","802"
"Motor Cortex","Disorder nervous system","803"
"Motor Cortex","Dystonia Disorders","804"
"Motor Cortex","Drug withdrawal syndrome","805"
"Cerebral cortex","Syndrome","806"
"Cerebral cortex","Peripheral Arterial Diseases","807"
"Cerebral cortex","Disorder nervous system","808"
"Cerebral cortex","Dystonia Disorders","809"
"Cerebral cortex","Drug withdrawal syndrome","810"
"BRAIN, HIPPOCAMPUS","Syndrome","811"
"BRAIN, HIPPOCAMPUS","Peripheral Arterial Diseases","812"
"BRAIN, HIPPOCAMPUS","Disorder nervous system","813"
"BRAIN, HIPPOCAMPUS","Dystonia Disorders","814"
"BRAIN, HIPPOCAMPUS","Drug withdrawal syndrome","815"
"Premotor cortex","cortex bone disorders","816"
"Premotor cortex","Spinal Cord Diseases","817"
